"","Spanish","French","Chinese","Hindi and related","Filipino, Tagalog","German","Vietnamese","Korean","Russian","Arabic","Dravidian","Italian","Sub-Saharan Africa","Portuguese","Polish","Japanese","Serbo-Croatian, Yugoslavian, Slavonian","Greek","Persian, Iranian, Farsi","Navajo","Hebrew, Israeli","Amharic, Ethiopian, etc","Thai, Siamese, Lao","Indonesian","Yiddish, Jewish","Micronesian, Polynesian","Armenian","Dutch","Ukrainian, Ruthenian, Little Russian","Rumanian","Tibetan","Albanian","Other East/Southeast Asian","Hamitic","Native","Turkish","Other Balto-Slavic","Magyar, Hungarian","Other Malayan","Near East Arabic dialect","Athapascan","Burmese, Lisu, Lolo","Lithuanian","Swedish","Czech","Norwegian","Slovak","Hawaiian","Aleut, Eskimo","Finnish","Other or not reported","Danish","Other Persian dialects","Celtic","Keres","Siouan languages","American Indian, n.s","African, n.s","Iroquoian","Zuni","English","N/A or blank"
"501",13126.2,698.06,0,190.38,0,1068.8,0,1158.98,1449.56,180.36,0,340.68,0,0,0,0,0,0,0,0,0,0,838.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.54,0,0,0,0,0,0,317.3,0,0,0,0,0
"502",24826.22,243.82,691.38,0,0,1639.94,991.98,0,828.32,317.3,474.28,404.14,0,497.66,0,370.74,587.84,0,0,0,0,330.66,277.22,0,0,0,0,0,1426.18,0,0,0,0,0,76.82,0,0,0,0,0,0,597.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",5671.32,891.78,2601.86,1062.12,0,607.88,193.72,564.46,6813.6,845.02,0,798.26,0,0,0,240.48,0,0,0,0,0,0,0,0,0,0,1008.68,0,250.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504",23376.66,621.24,0,0,0,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505",17658.58,0,0,0,935.2,113.56,0,0,534.4,474.28,0,80.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",8022.68,0,0,0,514.36,1382.76,0,3022.7,6162.3,0,0,310.62,1008.68,0,384.1,534.4,0,0,0,183.7,0,0,664.66,0,0,0,0,2304.6,875.08,2638.6,0,0,611.22,0,1085.5,1292.58,0,0,0,0,0,0,277.22,257.18,0,0,0,207.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507",6335.98,80.16,0,0,888.44,627.92,2077.48,751.5,430.86,183.7,0,0,0,0,0,0,0,0,337.34,0,0,0,220.44,0,0,263.86,0,1068.8,0,0,0,0,0,0,270.54,0,0,0,0,0,0,0,0,297.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508",5507.66,167,0,0,2080.82,0,0,133.6,133.6,0,0,0,0,0,80.16,0,0,0,0,0,0,0,0,0,0,0,86.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",19348.62,751.5,4094.84,2932.52,2117.56,3520.36,4549.08,2050.76,3727.44,2461.58,0,0,193.72,337.34,0,220.44,0,330.66,1155.64,0,80.16,1973.94,0,845.02,247.16,0,0,490.98,1195.72,1219.1,0,0,2070.8,0,0,297.26,681.36,0,0,0,384.1,0,0,0,0,0,0,0,0,708.08,394.12,0,0,0,0,0,0,0,0,0,0,0
"510",1222.44,0,0,0,0,0,0,0,290.58,0,0,300.6,0,0,0,0,0,350.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.76,0,0,0,0,0,0,0,0,0,0,0
"511",674.68,0,504.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",1118.9,307.28,320.64,0,136.94,50.1,0,0,0,678.02,0,350.7,0,0,0,0,0,0,153.64,0,170.34,0,0,0,0,364.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513",1075.48,427.52,0,0,0,0,0,0,0,0,86.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",293.92,397.46,0,0,0,140.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515",397.46,0,283.9,0,0,327.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",183.7,0,0,0,0,263.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517",227.12,240.48,334,0,0,187.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.16,0,0,0,0,0,0,0,0
"518",1693.38,0,0,0,0,310.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",824.98,110.22,0,0,167,447.56,0,0,0,0,0,0,0,0,133.6,0,0,0,0,0,0,0,150.3,0,0,0,0,350.7,0,0,0,0,0,0,0,0,0,0,0,0,1843.68,0,103.54,0,0,0,0,0,0,0,0,0,0,0,0,156.98,0,0,0,0,0,0
"520",5457.56,0,0,0,0,1990.64,0,0,0,0,0,925.18,0,0,888.44,0,0,895.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521",8149.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217.76,0,0,0,0,0,0,0,0,327.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.04,0,0,0,0,0,0,0,0,0,0,0
"522",6426.16,0,0,0,0,0,0,0,0,0,0,0,0,0,821.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523",1449.56,0,0,0,0,1219.1,0,1108.88,0,0,708.08,564.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.44,0,0,0,0,0,0,0,0,494.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524",9615.86,511.02,387.44,0,1690.04,2722.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2174.34,0,0,0,310.62,0,0,0,0,0,0,0,0,0,126.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525",2792.24,293.92,1322.64,1272.54,0,1172.34,0,0,0,0,480.96,814.96,0,0,1012.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526",1559.78,374.08,0,0,103.54,1726.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527",2274.54,460.92,0,1165.66,604.54,490.98,0,0,517.7,0,0,394.12,0,0,1265.86,0,1135.6,1993.98,0,0,0,0,0,0,0,0,0,0,0,0,1205.74,0,0,0,0,0,0,427.52,0,0,0,0,0,0,0,0,487.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528",30163.54,1543.08,0,614.56,0,310.62,0,0,0,387.44,794.92,1212.42,0,0,417.5,354.04,0,0,0,0,0,0,313.96,0,0,0,0,0,0,0,2471.6,0,0,0,0,0,0,0,0,0,0,634.6,0,0,0,0,0,0,0,0,323.98,0,0,0,0,0,0,0,0,0,0,0
"529",3857.7,313.96,290.58,0,130.26,1195.72,0,0,0,0,0,63.46,0,0,537.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.86,0,0,0,0,0,30.06,0,140.28,0,0,0,0,140.28,0,0,0,0,0,0,0,0,0,0
"530",18814.22,1553.1,2017.36,437.54,0,5116.88,0,1536.4,2140.94,3396.78,1690.04,514.36,604.54,470.94,103.54,1118.9,0,0,0,0,0,0,587.84,0,0,0,0,0,0,0,1302.6,0,0,0,0,0,1499.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531",821.64,0,1963.92,263.86,0,0,0,0,1155.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532",711.42,0,0,0,0,698.06,0,0,0,0,0,0,0,0,1543.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.08,0,0,0,0,0,0,0,0,0,260.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533",2004,501,0,0,0,2875.74,0,207.08,0,0,0,0,0,113.56,0,0,0,0,0,0,0,0,0,0,0,0,0,247.16,0,150.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.26,0,0,0,110.22,0,0,0,0,0,0,0,0,0,0,0,0
"534",2024.04,0,0,0,0,180.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535",5043.4,237.14,0,0,674.68,1138.94,0,0,0,357.38,374.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.88,0,0,33.4,0,0,0,3710.74,0,0,0,0,0,0,0,133.6,0,0,190.38,123.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536",1035.4,113.56,0,220.44,0,875.08,0,0,156.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537",4549.08,0,0,0,0,1569.8,83.5,0,143.62,0,0,0,0,0,0,0,0,0,0,0,0,0,250.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",5531.04,0,0,0,0,2211.08,0,270.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539",15541.02,768.2,287.24,0,0,1219.1,0,330.66,207.08,0,0,561.12,467.6,0,0,0,0,277.22,0,0,233.8,0,0,0,0,0,0,0,0,1700.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.52,0,0,0,0,0
"540",7194.36,544.42,0,146.96,5330.64,1680.02,0,277.22,1770.2,0,621.24,1142.28,858.38,0,0,327.32,0,0,0,1169,0,0,0,0,0,4054.76,0,0,0,0,454.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625.9,0,0,0,0,0,0,0,0,0,0,0,0,0
"541",5878.4,771.54,387.44,434.2,7177.66,1118.9,574.48,0,267.2,0,0,0,1185.7,0,310.62,377.42,0,0,404.14,0,0,243.82,480.96,0,0,0,0,0,0,0,0,0,0,0,6262.5,0,0,0,0,0,0,0,0,0,0,427.52,0,0,16168.94,0,0,0,0,0,0,0,0,0,0,0,0,0
"542",16706.68,3022.7,11466.22,5113.54,44435.36,3947.88,3159.64,3340,1339.34,1536.4,0,704.74,0,925.18,297.26,29235.02,0,975.28,0,0,110.22,0,965.26,531.06,0,13537.02,728.12,657.98,0,0,0,0,90.18,0,0,0,0,0,2505,0,0,417.5,330.66,0,0,273.88,0,10698.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543",91806.58,213.76,2571.8,1847.02,4986.62,170.34,197.06,1633.26,0,1897.12,0,400.8,0,0,0,681.36,0,0,0,0,0,197.06,0,0,0,0,0,0,0,0,0,240.48,0,0,0,0,0,0,0,0,0,0,0,537.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
